factory_id,employee_id,sick,date
4,55,0,2020-02-27
4,56,0,2020-02-27
4,57,0,2020-02-27
4,58,0,2020-02-27
4,59,0,2020-02-27
4,60,0,2020-02-27
4,61,0,2020-02-27
4,62,0,2020-02-27
4,63,0,2020-02-27
4,64,0,2020-02-27
4,65,0,2020-02-27
4,66,0,2020-02-27
4,67,0,2020-02-27
4,68,0,2020-02-27
4,69,0,2020-02-27
4,70,0,2020-02-27
4,71,0,2020-02-27
4,72,0,2020-02-27
4,73,0,2020-02-27
4,74,0,2020-02-27
4,75,0,2020-02-27
4,76,0,2020-02-27
4,77,0,2020-02-27
4,78,0,2020-02-27
4,79,0,2020-02-27
4,80,0,2020-02-27
4,81,0,2020-02-27
4,82,0,2020-02-27
4,83,0,2020-02-27
4,84,0,2020-02-27
4,85,0,2020-02-27
4,86,0,2020-02-27
4,87,0,2020-02-27
4,88,0,2020-02-27
4,89,0,2020-02-27
4,90,0,2020-02-27
4,91,0,2020-02-27
4,92,0,2020-02-27
4,93,0,2020-02-27
4,94,0,2020-02-27
4,95,0,2020-02-27
4,96,0,2020-02-27
4,97,0,2020-02-27
4,98,0,2020-02-27
4,99,0,2020-02-27
4,100,0,2020-02-27
4,101,0,2020-02-27
4,102,0,2020-02-27
4,103,0,2020-02-27
4,104,0,2020-02-27
4,105,0,2020-02-27
4,106,0,2020-02-27
4,107,0,2020-02-27
4,108,0,2020-02-27
4,109,0,2020-02-27
4,110,0,2020-02-27
5,1,0,2020-02-27
5,2,0,2020-02-27
5,3,0,2020-02-27
5,4,0,2020-02-27
5,5,0,2020-02-27
5,6,0,2020-02-27
5,7,0,2020-02-27
5,8,0,2020-02-27
5,9,0,2020-02-27
5,10,0,2020-02-27
5,11,0,2020-02-27
5,12,0,2020-02-27
5,13,0,2020-02-27
5,14,0,2020-02-27
5,15,0,2020-02-27
5,16,0,2020-02-27
5,17,0,2020-02-27
5,18,0,2020-02-27
5,19,0,2020-02-27
5,20,0,2020-02-27
5,21,0,2020-02-27
5,22,0,2020-02-27
5,23,0,2020-02-27
5,24,0,2020-02-27
5,25,0,2020-02-27
5,26,0,2020-02-27
5,27,0,2020-02-27
5,28,0,2020-02-27
5,29,0,2020-02-27
5,30,0,2020-02-27
5,31,0,2020-02-27
5,32,0,2020-02-27
5,33,1,2020-02-27
5,34,0,2020-02-27
5,35,0,2020-02-27
5,36,0,2020-02-27
5,37,0,2020-02-27
5,38,0,2020-02-27
5,39,0,2020-02-27
5,40,0,2020-02-27
5,41,0,2020-02-27
5,42,0,2020-02-27
5,43,0,2020-02-27
5,44,0,2020-02-27
5,45,0,2020-02-27
5,46,0,2020-02-27
5,47,0,2020-02-27
5,48,0,2020-02-27
5,49,0,2020-02-27
5,50,0,2020-02-27
5,51,0,2020-02-27
5,52,0,2020-02-27
5,53,0,2020-02-27
5,54,0,2020-02-27
5,55,0,2020-02-27
5,56,0,2020-02-27
5,57,0,2020-02-27
5,58,0,2020-02-27
5,59,0,2020-02-27
5,60,0,2020-02-27
5,61,0,2020-02-27
5,62,0,2020-02-27
5,63,0,2020-02-27
5,64,0,2020-02-27
5,65,0,2020-02-27
5,66,0,2020-02-27
5,67,0,2020-02-27
5,68,0,2020-02-27
5,69,0,2020-02-27
5,70,0,2020-02-27
5,71,0,2020-02-27
5,72,0,2020-02-27
5,73,0,2020-02-27
5,74,0,2020-02-27
5,75,0,2020-02-27
5,76,0,2020-02-27
5,77,0,2020-02-27
5,78,0,2020-02-27
5,79,0,2020-02-27
5,80,0,2020-02-27
5,81,0,2020-02-27
5,82,0,2020-02-27
5,83,0,2020-02-27
5,84,0,2020-02-27
5,85,0,2020-02-27
5,86,0,2020-02-27
5,87,0,2020-02-27
5,88,0,2020-02-27
5,89,0,2020-02-27
5,90,0,2020-02-27
5,91,0,2020-02-27
5,92,0,2020-02-27
5,93,0,2020-02-27
5,94,0,2020-02-27
5,95,0,2020-02-27
5,96,0,2020-02-27
5,97,0,2020-02-27
5,98,0,2020-02-27
5,99,0,2020-02-27
5,100,0,2020-02-27
5,101,0,2020-02-27
5,102,0,2020-02-27
5,103,0,2020-02-27
5,104,0,2020-02-27
5,105,0,2020-02-27
5,106,0,2020-02-27
5,107,0,2020-02-27
5,108,0,2020-02-27
5,109,0,2020-02-27
5,110,0,2020-02-27
1,1,0,2020-02-28
1,2,0,2020-02-28
1,3,0,2020-02-28
1,4,0,2020-02-28
1,5,0,2020-02-28
1,6,0,2020-02-28
1,7,0,2020-02-28
1,8,0,2020-02-28
1,9,0,2020-02-28
1,10,0,2020-02-28
1,11,1,2020-02-28
1,12,0,2020-02-28
1,13,0,2020-02-28
1,14,0,2020-02-28
1,15,0,2020-02-28
1,16,0,2020-02-28
1,17,0,2020-02-28
1,18,0,2020-02-28
1,19,0,2020-02-28
1,20,0,2020-02-28
1,21,0,2020-02-28
1,22,0,2020-02-28
1,23,0,2020-02-28
1,24,1,2020-02-28
1,25,0,2020-02-28
1,26,0,2020-02-28
1,27,0,2020-02-28
1,28,0,2020-02-28
1,29,0,2020-02-28
1,30,0,2020-02-28
1,31,0,2020-02-28
1,32,0,2020-02-28
1,33,0,2020-02-28
1,34,0,2020-02-28
1,35,0,2020-02-28
1,36,0,2020-02-28
1,37,0,2020-02-28
1,38,0,2020-02-28
1,39,0,2020-02-28
1,40,0,2020-02-28
1,41,0,2020-02-28
1,42,0,2020-02-28
1,43,0,2020-02-28
1,44,0,2020-02-28
1,45,0,2020-02-28
1,46,0,2020-02-28
1,47,0,2020-02-28
1,48,0,2020-02-28
1,49,0,2020-02-28
1,50,0,2020-02-28
1,51,0,2020-02-28
1,52,0,2020-02-28
1,53,0,2020-02-28
1,54,0,2020-02-28
1,55,0,2020-02-28
1,56,0,2020-02-28
1,57,0,2020-02-28
1,58,0,2020-02-28
1,59,0,2020-02-28
1,60,0,2020-02-28
1,61,0,2020-02-28
1,62,0,2020-02-28
1,63,0,2020-02-28
1,64,0,2020-02-28
1,65,0,2020-02-28
1,66,0,2020-02-28
1,67,0,2020-02-28
1,68,0,2020-02-28
1,69,0,2020-02-28
1,70,0,2020-02-28
1,71,0,2020-02-28
1,72,0,2020-02-28
1,73,0,2020-02-28
1,74,0,2020-02-28
1,75,0,2020-02-28
1,76,0,2020-02-28
1,77,0,2020-02-28
1,78,0,2020-02-28
1,79,0,2020-02-28
1,80,0,2020-02-28
1,81,0,2020-02-28
1,82,0,2020-02-28
1,83,0,2020-02-28
1,84,0,2020-02-28
1,85,0,2020-02-28
1,86,0,2020-02-28
1,87,1,2020-02-28
1,88,0,2020-02-28
1,89,0,2020-02-28
1,90,0,2020-02-28
1,91,0,2020-02-28
1,92,0,2020-02-28
1,93,0,2020-02-28
1,94,0,2020-02-28
1,95,1,2020-02-28
1,96,0,2020-02-28
1,97,0,2020-02-28
1,98,0,2020-02-28
1,99,0,2020-02-28
1,100,0,2020-02-28
1,101,0,2020-02-28
1,102,0,2020-02-28
1,103,0,2020-02-28
1,104,0,2020-02-28
1,105,0,2020-02-28
1,106,0,2020-02-28
1,107,0,2020-02-28
1,108,0,2020-02-28
1,109,0,2020-02-28
1,110,0,2020-02-28
2,1,0,2020-02-28
2,2,0,2020-02-28
2,3,0,2020-02-28
2,4,0,2020-02-28
2,5,0,2020-02-28
2,6,0,2020-02-28
2,7,0,2020-02-28
2,8,0,2020-02-28
2,9,0,2020-02-28
2,10,0,2020-02-28
2,11,0,2020-02-28
2,12,0,2020-02-28
2,13,0,2020-02-28
2,14,0,2020-02-28
2,15,0,2020-02-28
2,16,0,2020-02-28
2,17,0,2020-02-28
2,18,0,2020-02-28
2,19,0,2020-02-28
2,20,0,2020-02-28
2,21,0,2020-02-28
2,22,0,2020-02-28
2,23,0,2020-02-28
2,24,0,2020-02-28
2,25,0,2020-02-28
2,26,0,2020-02-28
2,27,0,2020-02-28
2,28,0,2020-02-28
2,29,0,2020-02-28
2,30,0,2020-02-28
2,31,0,2020-02-28
2,32,0,2020-02-28
2,33,0,2020-02-28
2,34,0,2020-02-28
2,35,0,2020-02-28
2,36,0,2020-02-28
2,37,0,2020-02-28
2,38,0,2020-02-28
2,39,0,2020-02-28
2,40,0,2020-02-28
2,41,0,2020-02-28
2,42,0,2020-02-28
2,43,0,2020-02-28
2,44,0,2020-02-28
2,45,0,2020-02-28
2,46,0,2020-02-28
2,47,0,2020-02-28
2,48,0,2020-02-28
2,49,0,2020-02-28
2,50,0,2020-02-28
2,51,0,2020-02-28
2,52,0,2020-02-28
2,53,0,2020-02-28
2,54,0,2020-02-28
2,55,0,2020-02-28
2,56,0,2020-02-28
2,57,0,2020-02-28
2,58,0,2020-02-28
2,59,0,2020-02-28
2,60,0,2020-02-28
2,61,0,2020-02-28
2,62,0,2020-02-28
2,63,0,2020-02-28
2,64,0,2020-02-28
2,65,0,2020-02-28
2,66,0,2020-02-28
2,67,0,2020-02-28
2,68,0,2020-02-28
2,69,0,2020-02-28
2,70,0,2020-02-28
2,71,0,2020-02-28
2,72,0,2020-02-28
2,73,0,2020-02-28
2,74,0,2020-02-28
2,75,0,2020-02-28
2,76,0,2020-02-28
2,77,0,2020-02-28
2,78,0,2020-02-28
2,79,0,2020-02-28
2,80,0,2020-02-28
2,81,0,2020-02-28
2,82,0,2020-02-28
2,83,0,2020-02-28
2,84,0,2020-02-28
2,85,0,2020-02-28
2,86,0,2020-02-28
2,87,0,2020-02-28
2,88,0,2020-02-28
2,89,0,2020-02-28
2,90,0,2020-02-28
2,91,0,2020-02-28
2,92,0,2020-02-28
2,93,0,2020-02-28
2,94,0,2020-02-28
2,95,0,2020-02-28
2,96,0,2020-02-28
2,97,0,2020-02-28
2,98,0,2020-02-28
2,99,0,2020-02-28
2,100,0,2020-02-28
2,101,0,2020-02-28
2,102,0,2020-02-28
2,103,0,2020-02-28
2,104,0,2020-02-28
2,105,0,2020-02-28
2,106,0,2020-02-28
2,107,0,2020-02-28
2,108,0,2020-02-28
2,109,0,2020-02-28
2,110,0,2020-02-28
3,1,0,2020-02-28
3,2,0,2020-02-28
3,3,0,2020-02-28
3,4,0,2020-02-28
3,5,0,2020-02-28
3,6,0,2020-02-28
3,7,0,2020-02-28
3,8,0,2020-02-28
3,9,0,2020-02-28
3,10,0,2020-02-28
3,11,0,2020-02-28
3,12,0,2020-02-28
3,13,0,2020-02-28
3,14,0,2020-02-28
3,15,0,2020-02-28
3,16,0,2020-02-28
3,17,0,2020-02-28
3,18,0,2020-02-28
3,19,0,2020-02-28
3,20,0,2020-02-28
3,21,0,2020-02-28
3,22,0,2020-02-28
3,23,0,2020-02-28
3,24,0,2020-02-28
3,25,0,2020-02-28
3,26,0,2020-02-28
3,27,0,2020-02-28
3,28,0,2020-02-28
3,29,0,2020-02-28
3,30,0,2020-02-28
3,31,0,2020-02-28
3,32,0,2020-02-28
3,33,0,2020-02-28
3,34,0,2020-02-28
3,35,0,2020-02-28
3,36,0,2020-02-28
3,37,0,2020-02-28
3,38,0,2020-02-28
3,39,0,2020-02-28
3,40,0,2020-02-28
3,41,0,2020-02-28
3,42,0,2020-02-28
3,43,0,2020-02-28
3,44,0,2020-02-28
3,45,0,2020-02-28
3,46,0,2020-02-28
3,47,0,2020-02-28
3,48,0,2020-02-28
3,49,0,2020-02-28
3,50,0,2020-02-28
3,51,0,2020-02-28
3,52,0,2020-02-28
3,53,0,2020-02-28
3,54,0,2020-02-28
3,55,0,2020-02-28
3,56,0,2020-02-28
3,57,0,2020-02-28
3,58,0,2020-02-28
3,59,0,2020-02-28
3,60,0,2020-02-28
3,61,0,2020-02-28
3,62,0,2020-02-28
3,63,0,2020-02-28
3,64,0,2020-02-28
3,65,0,2020-02-28
3,66,0,2020-02-28
3,67,0,2020-02-28
3,68,0,2020-02-28
3,69,0,2020-02-28
3,70,0,2020-02-28
3,71,0,2020-02-28
3,72,0,2020-02-28
3,73,0,2020-02-28
3,74,0,2020-02-28
3,75,0,2020-02-28
3,76,0,2020-02-28
3,77,0,2020-02-28
3,78,0,2020-02-28
3,79,0,2020-02-28
3,80,0,2020-02-28
3,81,0,2020-02-28
3,82,0,2020-02-28
3,83,0,2020-02-28
3,84,0,2020-02-28
3,85,0,2020-02-28
3,86,0,2020-02-28
3,87,0,2020-02-28
3,88,0,2020-02-28
3,89,0,2020-02-28
3,90,0,2020-02-28
3,91,0,2020-02-28
3,92,0,2020-02-28
3,93,0,2020-02-28
3,94,0,2020-02-28
3,95,0,2020-02-28
3,96,0,2020-02-28
3,97,0,2020-02-28
3,98,0,2020-02-28
3,99,0,2020-02-28
3,100,0,2020-02-28
3,101,0,2020-02-28
3,102,0,2020-02-28
3,103,0,2020-02-28
3,104,0,2020-02-28
3,105,0,2020-02-28
3,106,0,2020-02-28
3,107,0,2020-02-28
3,108,0,2020-02-28
3,109,0,2020-02-28
3,110,0,2020-02-28
4,1,0,2020-02-28
4,2,0,2020-02-28
4,3,0,2020-02-28
4,4,0,2020-02-28
4,5,0,2020-02-28
4,6,0,2020-02-28
4,7,0,2020-02-28
4,8,0,2020-02-28
4,9,0,2020-02-28
4,10,0,2020-02-28
4,11,0,2020-02-28
4,12,0,2020-02-28
4,13,0,2020-02-28
4,14,0,2020-02-28
4,15,0,2020-02-28
4,16,0,2020-02-28
4,17,0,2020-02-28
4,18,0,2020-02-28
4,19,0,2020-02-28
4,20,0,2020-02-28
4,21,0,2020-02-28
4,22,0,2020-02-28
4,23,0,2020-02-28
4,24,0,2020-02-28
4,25,0,2020-02-28
4,26,0,2020-02-28
4,27,0,2020-02-28
4,28,0,2020-02-28
4,29,0,2020-02-28
4,30,0,2020-02-28
4,31,0,2020-02-28
4,32,0,2020-02-28
4,33,1,2020-02-28
4,34,0,2020-02-28
4,35,0,2020-02-28
4,36,0,2020-02-28
4,37,0,2020-02-28
4,38,0,2020-02-28
4,39,0,2020-02-28
4,40,0,2020-02-28
4,41,0,2020-02-28
4,42,0,2020-02-28
4,43,0,2020-02-28
4,44,0,2020-02-28
4,45,0,2020-02-28
4,46,0,2020-02-28
4,47,0,2020-02-28
4,48,0,2020-02-28
4,49,0,2020-02-28
4,50,0,2020-02-28
4,51,0,2020-02-28
4,52,0,2020-02-28
4,53,0,2020-02-28
4,54,0,2020-02-28
4,55,0,2020-02-28
4,56,0,2020-02-28
4,57,0,2020-02-28
4,58,0,2020-02-28
4,59,0,2020-02-28
4,60,0,2020-02-28
4,61,0,2020-02-28
4,62,0,2020-02-28
4,63,0,2020-02-28
4,64,0,2020-02-28
4,65,0,2020-02-28
4,66,0,2020-02-28
4,67,0,2020-02-28
4,68,0,2020-02-28
4,69,0,2020-02-28
4,70,0,2020-02-28
4,71,0,2020-02-28
4,72,0,2020-02-28
4,73,0,2020-02-28
4,74,0,2020-02-28
4,75,0,2020-02-28
4,76,0,2020-02-28
4,77,0,2020-02-28
4,78,0,2020-02-28
4,79,0,2020-02-28
4,80,0,2020-02-28
4,81,0,2020-02-28
4,82,0,2020-02-28
4,83,0,2020-02-28
4,84,0,2020-02-28
4,85,0,2020-02-28
4,86,0,2020-02-28
4,87,0,2020-02-28
4,88,0,2020-02-28
4,89,0,2020-02-28
4,90,0,2020-02-28
4,91,0,2020-02-28
4,92,0,2020-02-28
4,93,0,2020-02-28
4,94,0,2020-02-28
4,95,0,2020-02-28
4,96,0,2020-02-28
4,97,0,2020-02-28
4,98,0,2020-02-28
4,99,0,2020-02-28
4,100,0,2020-02-28
4,101,0,2020-02-28
4,102,0,2020-02-28
4,103,0,2020-02-28
4,104,0,2020-02-28
4,105,0,2020-02-28
4,106,0,2020-02-28
4,107,0,2020-02-28
4,108,0,2020-02-28
4,109,0,2020-02-28
4,110,0,2020-02-28
5,1,0,2020-02-28
5,2,0,2020-02-28
5,3,0,2020-02-28
5,4,0,2020-02-28
5,5,0,2020-02-28
5,6,0,2020-02-28
5,7,0,2020-02-28
5,8,0,2020-02-28
5,9,0,2020-02-28
5,10,0,2020-02-28
5,11,0,2020-02-28
5,12,0,2020-02-28
5,13,0,2020-02-28
5,14,0,2020-02-28
5,15,0,2020-02-28
5,16,0,2020-02-28
5,17,0,2020-02-28
5,18,0,2020-02-28
5,19,0,2020-02-28
5,20,0,2020-02-28
5,21,0,2020-02-28
5,22,0,2020-02-28
5,23,0,2020-02-28
5,24,0,2020-02-28
5,25,0,2020-02-28
5,26,0,2020-02-28
5,27,0,2020-02-28
5,28,0,2020-02-28
5,29,0,2020-02-28
5,30,0,2020-02-28
5,31,0,2020-02-28
5,32,0,2020-02-28
5,33,0,2020-02-28
5,34,0,2020-02-28
5,35,0,2020-02-28
5,36,0,2020-02-28
5,37,0,2020-02-28
5,38,0,2020-02-28
5,39,0,2020-02-28
5,40,0,2020-02-28
5,41,0,2020-02-28
5,42,0,2020-02-28
5,43,0,2020-02-28
5,44,0,2020-02-28
5,45,0,2020-02-28
5,46,0,2020-02-28
5,47,0,2020-02-28
5,48,0,2020-02-28
5,49,0,2020-02-28
5,50,0,2020-02-28
5,51,0,2020-02-28
5,52,0,2020-02-28
5,53,0,2020-02-28
5,54,0,2020-02-28
5,55,0,2020-02-28
5,56,0,2020-02-28
5,57,0,2020-02-28
5,58,0,2020-02-28
5,59,0,2020-02-28
5,60,0,2020-02-28
5,61,0,2020-02-28
5,62,0,2020-02-28
5,63,0,2020-02-28
5,64,0,2020-02-28
5,65,0,2020-02-28
5,66,0,2020-02-28
5,67,0,2020-02-28
5,68,0,2020-02-28
5,69,0,2020-02-28
5,70,0,2020-02-28
5,71,0,2020-02-28
5,72,0,2020-02-28
5,73,0,2020-02-28
5,74,0,2020-02-28
5,75,0,2020-02-28
5,76,0,2020-02-28
5,77,0,2020-02-28
5,78,0,2020-02-28
5,79,0,2020-02-28
5,80,0,2020-02-28
5,81,0,2020-02-28
5,82,0,2020-02-28
5,83,0,2020-02-28
5,84,0,2020-02-28
5,85,0,2020-02-28
5,86,0,2020-02-28
5,87,0,2020-02-28
5,88,0,2020-02-28
5,89,0,2020-02-28
5,90,0,2020-02-28
5,91,0,2020-02-28
5,92,0,2020-02-28
5,93,0,2020-02-28
5,94,0,2020-02-28
5,95,0,2020-02-28
5,96,0,2020-02-28
5,97,0,2020-02-28
5,98,1,2020-02-28
5,99,0,2020-02-28
5,100,0,2020-02-28
5,101,0,2020-02-28
5,102,0,2020-02-28
5,103,0,2020-02-28
5,104,0,2020-02-28
5,105,0,2020-02-28
5,106,0,2020-02-28
5,107,0,2020-02-28
5,108,0,2020-02-28
5,109,0,2020-02-28
5,110,0,2020-02-28
1,1,0,2020-02-29
1,2,0,2020-02-29
1,3,0,2020-02-29
1,4,0,2020-02-29
1,5,1,2020-02-29
1,6,0,2020-02-29
1,7,0,2020-02-29
1,8,0,2020-02-29
1,9,0,2020-02-29
1,10,0,2020-02-29
1,11,0,2020-02-29
1,12,0,2020-02-29
1,13,0,2020-02-29
1,14,0,2020-02-29
1,15,0,2020-02-29
1,16,0,2020-02-29
1,17,0,2020-02-29
1,18,0,2020-02-29
1,19,0,2020-02-29
1,20,0,2020-02-29
1,21,0,2020-02-29
1,22,0,2020-02-29
1,23,0,2020-02-29
1,24,0,2020-02-29
1,25,0,2020-02-29
1,26,0,2020-02-29
1,27,0,2020-02-29
1,28,0,2020-02-29
1,29,0,2020-02-29
1,30,0,2020-02-29
1,31,0,2020-02-29
1,32,0,2020-02-29
1,33,0,2020-02-29
1,34,0,2020-02-29
1,35,0,2020-02-29
1,36,0,2020-02-29
1,37,0,2020-02-29
1,38,1,2020-02-29
1,39,0,2020-02-29
1,40,0,2020-02-29
1,41,0,2020-02-29
1,42,0,2020-02-29
1,43,0,2020-02-29
1,44,0,2020-02-29
1,45,0,2020-02-29
1,46,0,2020-02-29
1,47,0,2020-02-29
1,48,0,2020-02-29
1,49,0,2020-02-29
1,50,1,2020-02-29
1,51,0,2020-02-29
1,52,0,2020-02-29
1,53,0,2020-02-29
1,54,0,2020-02-29
1,55,0,2020-02-29
1,56,0,2020-02-29
1,57,0,2020-02-29
1,58,1,2020-02-29
1,59,0,2020-02-29
1,60,0,2020-02-29
1,61,0,2020-02-29
1,62,0,2020-02-29
1,63,0,2020-02-29
1,64,0,2020-02-29
1,65,0,2020-02-29
1,66,0,2020-02-29
1,67,0,2020-02-29
1,68,0,2020-02-29
1,69,0,2020-02-29
1,70,0,2020-02-29
1,71,0,2020-02-29
1,72,0,2020-02-29
1,73,0,2020-02-29
1,74,1,2020-02-29
1,75,0,2020-02-29
1,76,0,2020-02-29
1,77,0,2020-02-29
1,78,0,2020-02-29
1,79,0,2020-02-29
1,80,0,2020-02-29
1,81,0,2020-02-29
1,82,0,2020-02-29
1,83,0,2020-02-29
1,84,0,2020-02-29
1,85,0,2020-02-29
1,86,0,2020-02-29
1,87,1,2020-02-29
1,88,0,2020-02-29
1,89,0,2020-02-29
1,90,0,2020-02-29
1,91,0,2020-02-29
1,92,0,2020-02-29
1,93,0,2020-02-29
1,94,0,2020-02-29
1,95,0,2020-02-29
1,96,0,2020-02-29
1,97,0,2020-02-29
1,98,0,2020-02-29
1,99,0,2020-02-29
1,100,0,2020-02-29
1,101,0,2020-02-29
1,102,0,2020-02-29
1,103,0,2020-02-29
1,104,0,2020-02-29
1,105,0,2020-02-29
1,106,0,2020-02-29
1,107,0,2020-02-29
1,108,0,2020-02-29
1,109,0,2020-02-29
1,110,0,2020-02-29
2,1,0,2020-02-29
2,2,0,2020-02-29
2,3,0,2020-02-29
2,4,0,2020-02-29
2,5,0,2020-02-29
2,6,0,2020-02-29
2,7,0,2020-02-29
2,8,0,2020-02-29
2,9,0,2020-02-29
2,10,0,2020-02-29
2,11,0,2020-02-29
2,12,0,2020-02-29
2,13,1,2020-02-29
2,14,0,2020-02-29
2,15,1,2020-02-29
2,16,0,2020-02-29
2,17,0,2020-02-29
2,18,0,2020-02-29
2,19,0,2020-02-29
2,20,0,2020-02-29
2,21,0,2020-02-29
2,22,0,2020-02-29
2,23,0,2020-02-29
2,24,0,2020-02-29
2,25,0,2020-02-29
2,26,0,2020-02-29
2,27,0,2020-02-29
2,28,0,2020-02-29
2,29,0,2020-02-29
2,30,0,2020-02-29
2,31,0,2020-02-29
2,32,0,2020-02-29
2,33,0,2020-02-29
2,34,0,2020-02-29
2,35,0,2020-02-29
2,36,0,2020-02-29
2,37,0,2020-02-29
2,38,0,2020-02-29
2,39,0,2020-02-29
2,40,0,2020-02-29
2,41,0,2020-02-29
2,42,0,2020-02-29
2,43,0,2020-02-29
2,44,0,2020-02-29
2,45,1,2020-02-29
2,46,0,2020-02-29
2,47,0,2020-02-29
2,48,0,2020-02-29
2,49,0,2020-02-29
2,50,0,2020-02-29
2,51,0,2020-02-29
2,52,0,2020-02-29
2,53,0,2020-02-29
2,54,1,2020-02-29
2,55,0,2020-02-29
2,56,0,2020-02-29
2,57,0,2020-02-29
2,58,0,2020-02-29
2,59,0,2020-02-29
2,60,0,2020-02-29
2,61,0,2020-02-29
2,62,0,2020-02-29
2,63,0,2020-02-29
2,64,1,2020-02-29
2,65,0,2020-02-29
2,66,0,2020-02-29
2,67,0,2020-02-29
2,68,0,2020-02-29
2,69,0,2020-02-29
2,70,0,2020-02-29
2,71,0,2020-02-29
2,72,0,2020-02-29
2,73,0,2020-02-29
2,74,0,2020-02-29
2,75,0,2020-02-29
2,76,0,2020-02-29
2,77,0,2020-02-29
2,78,0,2020-02-29
2,79,0,2020-02-29
2,80,0,2020-02-29
2,81,0,2020-02-29
2,82,0,2020-02-29
2,83,0,2020-02-29
2,84,0,2020-02-29
2,85,0,2020-02-29
2,86,0,2020-02-29
2,87,0,2020-02-29
2,88,0,2020-02-29
2,89,0,2020-02-29
2,90,0,2020-02-29
2,91,0,2020-02-29
2,92,0,2020-02-29
2,93,0,2020-02-29
2,94,0,2020-02-29
2,95,0,2020-02-29
2,96,0,2020-02-29
2,97,0,2020-02-29
2,98,0,2020-02-29
2,99,0,2020-02-29
2,100,0,2020-02-29
2,101,0,2020-02-29
2,102,0,2020-02-29
2,103,0,2020-02-29
2,104,0,2020-02-29
2,105,0,2020-02-29
2,106,0,2020-02-29
2,107,0,2020-02-29
2,108,0,2020-02-29
2,109,0,2020-02-29
2,110,0,2020-02-29
3,1,0,2020-02-29
3,2,0,2020-02-29
3,3,0,2020-02-29
3,4,0,2020-02-29
3,5,0,2020-02-29
3,6,0,2020-02-29
3,7,0,2020-02-29
3,8,0,2020-02-29
3,9,0,2020-02-29
3,10,0,2020-02-29
3,11,0,2020-02-29
3,12,0,2020-02-29
3,13,0,2020-02-29
3,14,0,2020-02-29
3,15,0,2020-02-29
3,16,0,2020-02-29
3,17,0,2020-02-29
3,18,0,2020-02-29
3,19,0,2020-02-29
3,20,0,2020-02-29
3,21,0,2020-02-29
3,22,0,2020-02-29
3,23,0,2020-02-29
3,24,0,2020-02-29
3,25,0,2020-02-29
3,26,0,2020-02-29
3,27,0,2020-02-29
3,28,0,2020-02-29
3,29,0,2020-02-29
3,30,0,2020-02-29
3,31,0,2020-02-29
3,32,0,2020-02-29
3,33,0,2020-02-29
3,34,0,2020-02-29
3,35,0,2020-02-29
3,36,0,2020-02-29
3,37,0,2020-02-29
3,38,0,2020-02-29
3,39,0,2020-02-29
3,40,0,2020-02-29
3,41,0,2020-02-29
3,42,0,2020-02-29
3,43,0,2020-02-29
3,44,0,2020-02-29
3,45,0,2020-02-29
3,46,0,2020-02-29
3,47,0,2020-02-29
3,48,0,2020-02-29
3,49,0,2020-02-29
3,50,0,2020-02-29
3,51,0,2020-02-29
3,52,0,2020-02-29
3,53,0,2020-02-29
3,54,0,2020-02-29
3,55,0,2020-02-29
3,56,0,2020-02-29
3,57,0,2020-02-29
3,58,0,2020-02-29
3,59,0,2020-02-29
3,60,0,2020-02-29
3,61,0,2020-02-29
3,62,0,2020-02-29
3,63,0,2020-02-29
3,64,0,2020-02-29
3,65,0,2020-02-29
3,66,0,2020-02-29
3,67,0,2020-02-29
3,68,0,2020-02-29
3,69,0,2020-02-29
3,70,0,2020-02-29
3,71,0,2020-02-29
3,72,0,2020-02-29
3,73,0,2020-02-29
3,74,0,2020-02-29
3,75,0,2020-02-29
3,76,0,2020-02-29
3,77,0,2020-02-29
3,78,0,2020-02-29
3,79,0,2020-02-29
3,80,0,2020-02-29
3,81,0,2020-02-29
3,82,0,2020-02-29
3,83,0,2020-02-29
3,84,0,2020-02-29
3,85,0,2020-02-29
3,86,0,2020-02-29
3,87,0,2020-02-29
3,88,0,2020-02-29
3,89,0,2020-02-29
3,90,0,2020-02-29
3,91,0,2020-02-29
3,92,0,2020-02-29
3,93,0,2020-02-29
3,94,1,2020-02-29
3,95,0,2020-02-29
3,96,0,2020-02-29
3,97,0,2020-02-29
3,98,0,2020-02-29
3,99,0,2020-02-29
3,100,0,2020-02-29
3,101,0,2020-02-29
3,102,0,2020-02-29
3,103,1,2020-02-29
3,104,0,2020-02-29
3,105,0,2020-02-29
3,106,0,2020-02-29
3,107,0,2020-02-29
3,108,0,2020-02-29
3,109,0,2020-02-29
3,110,0,2020-02-29
4,1,0,2020-02-29
4,2,0,2020-02-29
4,3,0,2020-02-29
4,4,1,2020-02-29
4,5,0,2020-02-29
4,6,0,2020-02-29
4,7,0,2020-02-29
4,8,0,2020-02-29
4,9,0,2020-02-29
4,10,0,2020-02-29
4,11,0,2020-02-29
4,12,0,2020-02-29
4,13,1,2020-02-29
4,14,0,2020-02-29
4,15,0,2020-02-29
4,16,0,2020-02-29
4,17,0,2020-02-29
4,18,0,2020-02-29
4,19,0,2020-02-29
4,20,0,2020-02-29
4,21,0,2020-02-29
4,22,0,2020-02-29
4,23,0,2020-02-29
4,24,0,2020-02-29
4,25,0,2020-02-29
4,26,0,2020-02-29
4,27,0,2020-02-29
4,28,0,2020-02-29
4,29,0,2020-02-29
